"Year","Exploratory","EP_PlotID","isVIP","isMIP","TotalGrazing","TotalMowing","TotalFertilization","Grazing_categorical","Grazing_standardized","Fertilization_standardized","Mowing_standardized","LUI"
"2007","HAI","HEG22",FALSE,"no",44.4162436548223,1,0,"low",0.0270144411483967,0,0.25,0.0923381470494656
"2007","SCH","SEG12",FALSE,"no",0,2,126,NA,0,0.290993071593533,0.5,0.263664357197844
"2007","SCH","SEG13",FALSE,"no",0,2,47,NA,0,0.108545034642032,0.5,0.202848344880677
"2007","SCH","SEG14",FALSE,"no",122.310305775764,0,0,"normal",0.0743904546025933,0,0,0.0247968182008644
"2007","SCH","SEG15",FALSE,"no",0,1,0,NA,0,0,0.25,0.0833333333333333
"2007","SCH","SEG16",FALSE,"no",0,1,0,NA,0,0,0.25,0.0833333333333333
"2007","SCH","SEG17",FALSE,"no",0,2,0,NA,0,0,0.5,0.166666666666667
"2007","SCH","SEG18",FALSE,"yes",0,2,0,NA,0,0,0.5,0.166666666666667
"2007","SCH","SEG19",FALSE,"no",28,0,0,"low",0.0170299036999493,0,0,0.00567663456664976
"2007","SCH","SEG20",FALSE,"no",157.094736842105,0,0,"normal",0.0955467228639258,0,0,0.0318489076213086
"2007","SCH","SEG21",FALSE,"no",224.759036144578,0,0,"normal",0.136700883615557,0,0,0.0455669612051855
"2007","SCH","SEG22",FALSE,"yes",107.811107811108,0,0,"normal",0.0655718851360007,0,0,0.0218572950453336
"2007","SCH","SEG23",FALSE,"yes",0,2,0,NA,0,0,0.5,0.166666666666667
"2007","SCH","SEG24",FALSE,"no",0,1,0,NA,0,0,0.25,0.0833333333333333
"2007","SCH","SEG25",FALSE,"yes",0,2,0,NA,0,0,0.5,0.166666666666667
"2007","SCH","SEG26",FALSE,"no",0,2,0,NA,0,0,0.5,0.166666666666667
"2007","SCH","SEG27",FALSE,"yes",0,1,0,NA,0,0,0.25,0.0833333333333333
"2007","SCH","SEG28",FALSE,"no",0,1,0,NA,0,0,0.25,0.0833333333333333
"2007","SCH","SEG29",FALSE,"no",0,0,0,NA,0,0,0,0
"2007","HAI","HEG41",FALSE,"no",54.8457463384232,0,0,"low",0.0333577778033997,0,0,0.0111192592677999
"2007","HAI","HEG42",FALSE,"yes",47.9422768572956,0,0,"low",0.0291590127870018,0,0,0.00971967092900061
"2007","HAI","HEG43",FALSE,"yes",87.6099120703437,0,0,"low",0.0532852987756778,0,0,0.0177617662585593
"2007","HAI","HEG44",FALSE,"yes",113.280194542016,0,0,"normal",0.0688982430057876,0,0,0.0229660810019292
"2007","HAI","HEG45",FALSE,"no",17.7074074074074,0,0,"low",0.0107698372472827,0,0,0.00358994574909425
"2007","HAI","HEG46",FALSE,"no",86.4259927797834,0,0,"low",0.0525652262218651,0,0,0.017521742073955
"2007","HAI","HEG47",FALSE,"no",102.272727272727,1,0,"normal",0.0622033820209185,0,0.25,0.104067794006973
"2007","HAI","HEG48",FALSE,"yes",258.797327394209,0,0,"normal",0.157403341547415,0,0,0.0524677805158051
"2007","HAI","HEG49",FALSE,"no",163.316936050597,0,0,"normal",0.0993311319111587,0,0,0.0331103773037196
"2007","HAI","HEG50",FALSE,"yes",54.811320754717,1,189.2,"low",0.0333368397899951,0.436951501154734,0.25,0.240096113648243
"2007","SCH","SEG1",TRUE,"yes",0,2,126,NA,0,0.290993071593533,0.5,0.263664357197844
"2007","SCH","SEG2",TRUE,"yes",0,2,90,NA,0,0.207852193995381,0.5,0.235950731331794
"2007","SCH","SEG3",TRUE,"yes",55.7236842105263,2,120,"low",0.0338917491397017,0.277136258660508,0.5,0.270342669266737
"2007","SCH","SEG4",TRUE,"yes",0,1,0,NA,0,0,0.25,0.0833333333333333
"2007","SCH","SEG5",TRUE,"yes",0,1,0,NA,0,0,0.25,0.0833333333333333
"2007","SCH","SEG6",TRUE,"yes",0,2,0,NA,0,0,0.5,0.166666666666667
"2007","SCH","SEG7",TRUE,"yes",122.310305775764,0,0,"normal",0.0743904546025933,0,0,0.0247968182008644
"2007","SCH","SEG8",TRUE,"yes",28,0,0,"low",0.0170299036999493,0,0,0.00567663456664976
"2007","SCH","SEG9",TRUE,"yes",141.45971563981,0,0,"normal",0.0860373333845776,0,0,0.0286791111281925
"2007","SCH","SEG10",FALSE,"no",55.7236842105263,2,120,"low",0.0338917491397017,0.277136258660508,0.5,0.270342669266737
"2007","SCH","SEG11",FALSE,"no",55.7236842105263,2,120,"low",0.0338917491397017,0.277136258660508,0.5,0.270342669266737
"2008","ALB","AEG1",TRUE,"yes",0,2,35,NA,0,0.0808314087759815,0.5,0.193610469591994
"2008","ALB","AEG2",TRUE,"yes",0,3,148.45,NA,0,0.34284064665127,0.75,0.364280215550423
"2008","ALB","AEG3",TRUE,"yes",0,3,64.6,NA,0,0.14919168591224,0.75,0.299730561970747
"2008","ALB","AEG4",TRUE,"yes",106.605922551253,1,35,"normal",0.0648388783890032,0.0808314087759815,0.25,0.131890095721662
"2008","ALB","AEG5",TRUE,"yes",123.529411764706,1,50,"normal",0.0751319280880116,0.115473441108545,0.25,0.146868456398852
"2008","ALB","AEG6",TRUE,"yes",687.1875,1,50,"normal",0.417954891028889,0.115473441108545,0.25,0.261142777379145
"2008","ALB","AEG7",TRUE,"yes",26.3736263736264,0,0,"low",0.0160407256200464,0,0,0.00534690854001548
"2008","ALB","AEG8",TRUE,"yes",103.703703703704,1,0,"normal",0.0630737174072197,0,0.25,0.104357905802407
"2008","ALB","AEG9",TRUE,"yes",38.7409200968523,0,0,"low",0.023562647803458,0,0,0.00785421593448601
"2008","ALB","AEG10",FALSE,"yes",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","ALB","AEG11",FALSE,"no",0,3,35,NA,0,0.0808314087759815,0.75,0.276943802925327
"2008","ALB","AEG12",FALSE,"no",0,2,35,NA,0,0.0808314087759815,0.5,0.193610469591994
"2008","ALB","AEG13",FALSE,"no",0,2,35,NA,0,0.0808314087759815,0.5,0.193610469591994
"2008","ALB","AEG14",FALSE,"no",0,2,97.52,NA,0,0.225219399538106,0.5,0.241739799846035
"2008","ALB","AEG15",FALSE,"yes",0,3,129.2,NA,0,0.29838337182448,0.75,0.349461123941493
"2008","ALB","AEG16",FALSE,"no",16.21958827199,2,47.3,"low",0.00986492951160059,0.109237875288684,0.5,0.206367601600095
"2008","ALB","AEG17",FALSE,"no",0,3,80.75,NA,0,0.1864896073903,0.75,0.312163202463433
"2008","ALB","AEG18",FALSE,"yes",0,3,97.52,NA,0,0.225219399538106,0.75,0.325073133179369
"2007","SCH","SEG30",FALSE,"no",0,2,0,NA,0,0,0.5,0.166666666666667
"2007","SCH","SEG31",FALSE,"yes",0,2,0,NA,0,0,0.5,0.166666666666667
"2007","SCH","SEG32",FALSE,"yes",0,2,0,NA,0,0,0.5,0.166666666666667
"2007","SCH","SEG33",FALSE,"yes",262.178702570379,1,52,"normal",0.1594599306054,0.120092378752887,0.25,0.176517436452762
"2007","SCH","SEG34",FALSE,"no",136.268011527378,1,49,"normal",0.0828796826319581,0.113163972286374,0.25,0.148681218306111
"2007","SCH","SEG35",FALSE,"yes",136.268011527378,1,49,"normal",0.0828796826319581,0.113163972286374,0.25,0.148681218306111
"2007","SCH","SEG36",FALSE,"no",321.951219512195,0,0,"normal",0.19581422372764,0,0,0.0652714079092132
"2007","SCH","SEG37",FALSE,"yes",876.349118942731,0,0,"normal",0.533005039397504,0,0,0.177668346465835
"2007","SCH","SEG38",FALSE,"yes",1428.61445783133,1,0,"high",0.8688988086151,0,0.25,0.372966269538367
"2007","SCH","SEG39",FALSE,"yes",0,1,62,NA,0,0.143187066974596,0.25,0.131062355658199
"2007","SCH","SEG40",FALSE,"no",815.872442839952,0,0,"normal",0.496222469035956,0,0,0.165407489678652
"2007","SCH","SEG41",FALSE,"no",804.562268803946,0,0,"normal",0.489343498512282,0,0,0.163114499504094
"2007","SCH","SEG42",FALSE,"yes",1037.51143641354,0,0,"high",0.631025708918523,0,0,0.210341902972841
"2007","SCH","SEG43",FALSE,"yes",259.259259259259,0,0,"normal",0.157684293518049,0,0,0.0525614311726829
"2007","SCH","SEG44",FALSE,"no",132,0,0,"normal",0.0802838317283323,0,0,0.0267612772427774
"2007","SCH","SEG45",FALSE,"no",198.515625,0,0,"normal",0.120739356310187,0,0,0.0402464521033958
"2007","SCH","SEG46",FALSE,"yes",91.6167664670659,0,0,"low",0.055722311079817,0,0,0.0185741036932723
"2007","SCH","SEG47",FALSE,"no",170.416666666667,0,0,"normal",0.103649265078561,0,0,0.0345497550261869
"2007","SCH","SEG48",FALSE,"no",141.45971563981,0,0,"normal",0.0860373333845776,0,0,0.0286791111281925
"2007","SCH","SEG49",FALSE,"no",595.403608736942,0,0,"normal",0.362130932835443,0,0,0.120710310945148
"2007","SCH","SEG50",FALSE,"yes",671.747700394218,0,0,"normal",0.408564237441997,0,0,0.136188079147332
"2008","ALB","AEG40",FALSE,"no",0,3,42.57,NA,0,0.0983140877598152,0.75,0.282771362586605
"2008","ALB","AEG41",FALSE,"no",0,2,107.75,NA,0,0.248845265588915,0.5,0.249615088529638
"2008","ALB","AEG42",FALSE,"no",354.330708661417,1,64.6,"normal",0.215507780229954,0.14919168591224,0.25,0.204899822047398
"2008","ALB","AEG43",FALSE,"no",214.285714285714,1,58.14,"normal",0.130330895662877,0.134272517321016,0.25,0.171534470994631
"2008","ALB","AEG44",FALSE,"yes",517.241379310345,0,0,"normal",0.31459181711729,0,0,0.104863939039097
"2008","ALB","AEG45",FALSE,"yes",0,2,0,NA,0,0,0.5,0.166666666666667
"2008","ALB","AEG46",FALSE,"yes",286.764705882353,0,0,"normal",0.174413404490027,0,0,0.0581378014966756
"2008","ALB","AEG47",FALSE,"no",41.015625,0,0,"low",0.0249461479979726,0,0,0.00831538266599086
"2008","ALB","AEG48",FALSE,"no",62.5,0,0,"low",0.0380131779016725,0,0,0.0126710593005575
"2008","ALB","AEG49",FALSE,"yes",153.153153153153,0,0,"normal",0.0931494089122064,0,0,0.0310498029707355
"2008","ALB","AEG50",FALSE,"no",0,2,99,NA,0,0.228637413394919,0.5,0.242879137798306
"2008","HAI","HEG1",TRUE,"yes",49.9043977055449,2,163.36,"low",0.0303523959689071,0.377274826789838,0.5,0.302542407586249
"2008","HAI","HEG2",TRUE,"yes",0,3,60,NA,0,0.138568129330254,0.75,0.296189376443418
"2008","HAI","HEG3",TRUE,"yes",0,3,60,NA,0,0.138568129330254,0.75,0.296189376443418
"2008","HAI","HEG4",TRUE,"yes",132.806324110672,2,27,"normal",0.0807742467981784,0.0623556581986143,0.5,0.214376634998931
"2008","HAI","HEG5",TRUE,"yes",72.9824561403509,2,80,"low",0.0443887214234267,0.184757505773672,0.5,0.243048742399033
"2008","HAI","HEG6",TRUE,"yes",9.2756183745583,1,80.75,"low",0.00564153170272171,0.1864896073903,0.25,0.147377046364341
"2008","HAI","HEG7",TRUE,"yes",328.851122731467,0,0,"normal",0.200010819704896,0,0,0.0666702732349653
"2008","ALB","AEG19",FALSE,"no",1000.19493177388,1,50,"high",0.608329406045947,0.115473441108545,0.25,0.324600949051497
"2008","ALB","AEG20",FALSE,"yes",316.438356164384,0,50,"normal",0.192461240444633,0.115473441108545,0,0.102644893851059
"2008","ALB","AEG21",FALSE,"yes",1135.8361774744,0,378.4,"high",0.690827882903841,0.873903002309469,0,0.52157696173777
"2008","ALB","AEG22",FALSE,"yes",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","ALB","AEG23",FALSE,"no",0,2,0,NA,0,0,0.5,0.166666666666667
"2008","ALB","AEG24",FALSE,"no",132.978723404255,2,81.3,"normal",0.0808791019184519,0.187759815242494,0.5,0.256212972386982
"2008","ALB","AEG25",FALSE,"no",54.6690843155032,0,0,"low",0.0332503300449081,0,0,0.0110834433483027
"2008","ALB","AEG26",FALSE,"yes",257.142857142857,0,0,"normal",0.156397074795453,0,0,0.0521323582651508
"2008","ALB","AEG27",FALSE,"no",217.194570135747,0,0,"normal",0.132100093341559,0,0,0.0440333644471863
"2008","ALB","AEG28",FALSE,"no",59.2629482071713,0,0,"low",0.0360443678908289,0,0,0.012014789296943
"2008","ALB","AEG29",FALSE,"no",50.3682719546742,1,19.8,"low",0.0306345293186056,0.0457274826789838,0.25,0.10878733733253
"2008","ALB","AEG30",FALSE,"yes",124.087591240876,0,0,"normal",0.075471418899671,0,0,0.0251571396332237
"2008","ALB","AEG31",FALSE,"yes",59.5794392523364,0,0,"low",0.0362368611772953,0,0,0.0120789537257651
"2008","ALB","AEG32",FALSE,"no",41.2621359223301,0,0,"low",0.0250960786146964,0,0,0.00836535953823214
"2008","ALB","AEG33",FALSE,"yes",323.415265200517,0,0,"normal",0.196704672194942,0,0,0.0655682240649805
"2008","ALB","AEG34",FALSE,"no",128.787878787879,0,0,"normal",0.0783301847670829,0,0,0.0261100615890276
"2008","ALB","AEG35",FALSE,"no",0,2,35,NA,0,0.0808314087759815,0.5,0.193610469591994
"2008","ALB","AEG36",FALSE,"no",0,2,35,NA,0,0.0808314087759815,0.5,0.193610469591994
"2008","ALB","AEG37",FALSE,"no",0,2,35,NA,0,0.0808314087759815,0.5,0.193610469591994
"2008","ALB","AEG38",FALSE,"yes",0,2,0,NA,0,0,0.5,0.166666666666667
"2008","ALB","AEG39",FALSE,"yes",0,2,35,NA,0,0.0808314087759815,0.5,0.193610469591994
"2008","HAI","HEG29",FALSE,"no",70.1670644391408,1,27,"low",0.0426763696538108,0.0623556581986143,0.25,0.118344009284142
"2008","HAI","HEG30",FALSE,"yes",0,3,80,NA,0,0.184757505773672,0.75,0.311585835257891
"2008","HAI","HEG31",FALSE,"no",119.142091152815,1,50,"normal",0.0724635121051078,0.115473441108545,0.25,0.145978984404551
"2008","HAI","HEG32",FALSE,"no",103.87811634349,1,50,"normal",0.0631797970664915,0.115473441108545,0.25,0.142884412725012
"2008","HAI","HEG33",FALSE,"yes",138.366506520247,2,27,"normal",0.0841560100477932,0.0623556581986143,0.5,0.215503889415469
"2008","HAI","HEG34",FALSE,"no",9.2756183745583,1,80.75,"low",0.00564153170272171,0.1864896073903,0.25,0.147377046364341
"2008","HAI","HEG35",FALSE,"no",19.5530726256983,1,80.75,"low",0.0118923908519199,0.1864896073903,0.25,0.14946066608074
"2008","HAI","HEG36",FALSE,"no",173.64406779661,1,60,"normal",0.105612205451562,0.138568129330254,0.25,0.164726778260605
"2008","HAI","HEG37",FALSE,"yes",181.327433628319,1,60,"normal",0.110285311887472,0.138568129330254,0.25,0.166284480405909
"2008","HAI","HEG38",FALSE,"no",272,0,0,"normal",0.165433350228079,0,0,0.0551444500760262
"2008","HAI","HEG39",FALSE,"no",338.832487309645,0,0,"normal",0.206081593903484,0,0,0.0686938646344945
"2008","HAI","HEG40",FALSE,"yes",42.7343985529093,0,0,"low",0.0259915247154035,0,0,0.00866384157180116
"2008","HAI","HEG41",FALSE,"no",54.8457463384232,0,0,"low",0.0333577778033997,0,0,0.0111192592677999
"2008","HAI","HEG42",FALSE,"yes",47.9422768572956,0,0,"low",0.0291590127870018,0,0,0.00971967092900061
"2008","HAI","HEG43",FALSE,"yes",87.6099120703437,0,0,"low",0.0532852987756778,0,0,0.0177617662585593
"2008","HAI","HEG44",FALSE,"yes",113.280194542016,0,0,"normal",0.0688982430057876,0,0,0.0229660810019292
"2008","HAI","HEG45",FALSE,"no",17.7074074074074,0,0,"low",0.0107698372472827,0,0,0.00358994574909425
"2008","HAI","HEG46",FALSE,"no",21.7328519855596,0,0,"low",0.0132181563014047,0,0,0.00440605210046823
"2008","HAI","HEG8",TRUE,"yes",328.851122731467,0,0,"normal",0.200010819704896,0,0,0.0666702732349653
"2008","HAI","HEG9",TRUE,"yes",71.4285714285714,0,0,"low",0.0434436318876257,0,0,0.0144812106292086
"2008","HAI","HEG10",FALSE,"yes",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","HAI","HEG11",FALSE,"yes",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","HAI","HEG12",FALSE,"no",450,0,50,"normal",0.273694880892042,0.115473441108545,0,0.129722774000196
"2008","HAI","HEG13",FALSE,"no",50.561797752809,3,0,"low",0.0307522338080946,0,0.75,0.260250744602698
"2008","HAI","HEG14",FALSE,"no",182.114537444934,1,154.6,"normal",0.110764036966001,0.357043879907621,0.25,0.239269305624541
"2008","HAI","HEG15",FALSE,"no",45.2586206896552,1,60,"low",0.0275267839977629,0.138568129330254,0.25,0.138698304442672
"2008","HAI","HEG16",FALSE,"no",113.320754716981,0,0,"normal",0.0689229121441343,0,0,0.0229743040480448
"2008","HAI","HEG17",FALSE,"no",47.9422768572956,0,0,"low",0.0291590127870018,0,0,0.00971967092900061
"2008","HAI","HEG18",FALSE,"no",85.9301496792587,0,0,"low",0.0522636490700001,0,0,0.0174212163566667
"2008","HAI","HEG19",FALSE,"no",47.9422768572956,0,0,"low",0.0291590127870018,0,0,0.00971967092900061
"2008","HAI","HEG20",FALSE,"yes",54.8457463384232,0,0,"low",0.0333577778033997,0,0,0.0111192592677999
"2008","HAI","HEG21",FALSE,"yes",33.6077844311377,0,0,"low",0.0204406190153904,0,0,0.00681353967179678
"2008","HAI","HEG22",FALSE,"no",44.4162436548223,2,0,"low",0.0270144411483967,0,0.5,0.175671480382799
"2008","HAI","HEG23",FALSE,"no",181.25,1,0,"normal",0.11023821591485,0,0.25,0.12007940530495
"2008","HAI","HEG24",FALSE,"no",215.137844611529,1,0,"normal",0.130849170569607,0,0.25,0.126949723523202
"2008","HAI","HEG25",FALSE,"no",401.273885350318,0,0,"normal",0.244059129457872,0,0,0.0813530431526239
"2008","HAI","HEG26",FALSE,"yes",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","HAI","HEG27",FALSE,"yes",0,1,60,NA,0,0.138568129330254,0.25,0.129522709776751
"2008","HAI","HEG28",FALSE,"yes",0,2,95,NA,0,0.219399538106236,0.5,0.239799846035412
"2008","SCH","SEG18",FALSE,"yes",0,2,0,NA,0,0,0.5,0.166666666666667
"2008","SCH","SEG19",FALSE,"no",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","SCH","SEG20",FALSE,"no",167.578947368421,0,0,"normal",0.101923333422253,0,0,0.0339744444740843
"2008","SCH","SEG21",FALSE,"no",529.156626506024,0,0,"normal",0.321838799699558,0,0,0.107279599899853
"2008","SCH","SEG22",FALSE,"yes",148.797148797149,0,0,"normal",0.0905000398158026,0,0,0.0301666799386009
"2008","SCH","SEG23",FALSE,"yes",0,2,0,NA,0,0,0.5,0.166666666666667
"2008","SCH","SEG24",FALSE,"no",0,2,0,NA,0,0,0.5,0.166666666666667
"2008","SCH","SEG25",FALSE,"yes",0,2,0,NA,0,0,0.5,0.166666666666667
"2008","SCH","SEG26",FALSE,"no",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","SCH","SEG27",FALSE,"yes",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","SCH","SEG28",FALSE,"no",0,2,0,NA,0,0,0.5,0.166666666666667
"2008","SCH","SEG29",FALSE,"no",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","SCH","SEG30",FALSE,"no",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","SCH","SEG31",FALSE,"yes",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","SCH","SEG32",FALSE,"yes",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","SCH","SEG33",FALSE,"yes",230.966952264382,0,0,"normal",0.140476605533329,0,0,0.0468255351777763
"2008","SCH","SEG34",FALSE,"no",124.92795389049,1,125,"normal",0.0759825365780982,0.288683602771363,0.25,0.204888713116487
"2008","SCH","SEG35",FALSE,"yes",124.92795389049,1,125,"normal",0.0759825365780982,0.288683602771363,0.25,0.204888713116487
"2008","HAI","HEG47",FALSE,"no",102.272727272727,1,0,"normal",0.0622033820209185,0,0.25,0.104067794006973
"2008","HAI","HEG48",FALSE,"yes",258.797327394209,1,0,"normal",0.157403341547415,0,0.25,0.135801113849138
"2008","HAI","HEG49",FALSE,"no",34.9964862965566,1,189.2,"low",0.0212852425523912,0.436951501154734,0.25,0.236078914569042
"2008","HAI","HEG50",FALSE,"yes",0,1,189.2,NA,0,0.436951501154734,0.25,0.228983833718245
"2008","SCH","SEG1",TRUE,"yes",0,3,99,NA,0,0.228637413394919,0.75,0.32621247113164
"2008","SCH","SEG2",TRUE,"yes",21.7777777777778,2,45,"low",0.0132454806555161,0.103926096997691,0.5,0.205723859217736
"2008","SCH","SEG3",TRUE,"yes",38.4539473684211,2,45,"low",0.0233881078773975,0.103926096997691,0.5,0.209104734958363
"2008","SCH","SEG4",TRUE,"yes",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","SCH","SEG5",TRUE,"yes",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","SCH","SEG6",TRUE,"yes",31.3440672033602,1,0,"low",0.019063801644213,0,0.25,0.0896879338814043
"2008","SCH","SEG7",TRUE,"yes",484.615384615385,0,0,"normal",0.294748333268353,0,0,0.0982494444227844
"2008","SCH","SEG8",TRUE,"yes",0,2,0,NA,0,0,0.5,0.166666666666667
"2008","SCH","SEG9",TRUE,"yes",103.507109004739,1,0,"normal",0.0629541463789592,0,0.25,0.104318048792986
"2008","SCH","SEG10",FALSE,"no",38.4539473684211,2,45,"low",0.0233881078773975,0.103926096997691,0.5,0.209104734958363
"2008","SCH","SEG11",FALSE,"no",38.4539473684211,2,45,"low",0.0233881078773975,0.103926096997691,0.5,0.209104734958363
"2008","SCH","SEG12",FALSE,"no",0,3,99,NA,0,0.228637413394919,0.75,0.32621247113164
"2008","SCH","SEG13",FALSE,"no",53.9007092198582,2,83,"low",0.0327829959776126,0.191685912240185,0.5,0.241489636072599
"2008","SCH","SEG14",FALSE,"no",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","SCH","SEG15",FALSE,"no",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","SCH","SEG16",FALSE,"no",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","SCH","SEG17",FALSE,"no",62.6881344067203,1,0,"low",0.0381276032884259,0,0.25,0.0960425344294753
"2009","ALB","AEG7",TRUE,"yes",45.956043956044,0,0,"low",0.0279509643929309,0,0,0.00931698813097697
"2009","ALB","AEG8",TRUE,"yes",148.148148148148,1,0,"normal",0.0901053105817421,0,0.25,0.113368436860581
"2009","ALB","AEG9",TRUE,"yes",35.5125100887813,0,0,"low",0.0215990938198365,0,0,0.00719969793994551
"2009","ALB","AEG10",FALSE,"yes",0,1,0,NA,0,0,0.25,0.0833333333333333
"2009","ALB","AEG11",FALSE,"no",0,3,33,NA,0,0.0762124711316397,0.75,0.27540415704388
"2009","ALB","AEG12",FALSE,"no",0,2,95.95,NA,0,0.221593533487298,0.5,0.240531177829099
"2009","ALB","AEG13",FALSE,"no",0,2,95.95,NA,0,0.221593533487298,0.5,0.240531177829099
"2009","ALB","AEG14",FALSE,"no",0,2,96.06,NA,0,0.221847575057737,0.5,0.240615858352579
"2009","ALB","AEG15",FALSE,"yes",0,3,129.2,NA,0,0.29838337182448,0.75,0.349461123941493
"2009","ALB","AEG16",FALSE,"no",106.550218340611,1,23.65,"normal",0.0648049984838991,0.0546189376443418,0.25,0.123141312042747
"2009","ALB","AEG17",FALSE,"no",0,2,80.75,NA,0,0.1864896073903,0.5,0.2288298691301
"2009","ALB","AEG18",FALSE,"yes",0,2,96.06,NA,0,0.221847575057737,0.5,0.240615858352579
"2009","ALB","AEG19",FALSE,"no",487.836257309942,0,45,"normal",0.296707302976143,0.103926096997691,0,0.133544466657944
"2009","ALB","AEG20",FALSE,"yes",191.780821917808,0,0,"normal",0.11664317602705,0,0,0.0388810586756832
"2009","ALB","AEG21",FALSE,"yes",893.037542662116,0,283.8,"normal",0.543155119713399,0.655427251732102,0,0.3995274571485
"2009","ALB","AEG22",FALSE,"yes",41.3223140495868,1,0,"low",0.0251326796044116,0,0.25,0.0917108932014705
"2009","ALB","AEG23",FALSE,"no",0,1,0,NA,0,0,0.25,0.0833333333333333
"2009","ALB","AEG24",FALSE,"no",199.468085106383,2,81.3,"normal",0.121318652877678,0.187759815242494,0.5,0.269692822706724
"2008","SCH","SEG36",FALSE,"no",494.893292682927,0,0,"normal",0.300999468433609,0,0,0.100333156144536
"2008","SCH","SEG37",FALSE,"yes",205.066079295154,0,0,"normal",0.124723413661523,0,0,0.0415744712205076
"2008","SCH","SEG38",FALSE,"yes",447.831325301205,0,0,"normal",0.272375869417864,0,0,0.0907919564726212
"2008","SCH","SEG39",FALSE,"yes",0,1,0,NA,0,0,0.25,0.0833333333333333
"2008","SCH","SEG40",FALSE,"no",382.900120336943,0,0,"normal",0.23288400628704,0,0,0.0776280020956801
"2008","SCH","SEG41",FALSE,"no",407.496917385943,0,0,"normal",0.2478440450396,0,0,0.0826146816798666
"2008","SCH","SEG42",FALSE,"yes",767.319304666057,0,378.4,"normal",0.466691923770535,0.873903002309469,0,0.446864975360001
"2008","SCH","SEG43",FALSE,"yes",333.456790123457,0,0,"normal",0.202812036567738,0,0,0.0676040121892461
"2008","SCH","SEG44",FALSE,"no",296,0,0,"normal",0.180030410542321,0,0,0.0600101368474403
"2008","SCH","SEG45",FALSE,"no",104.0625,0,0,"normal",0.0632919412062847,0,0,0.0210973137354282
"2008","SCH","SEG46",FALSE,"yes",170.658682634731,0,0,"normal",0.103796461815346,0,0,0.0345988206051152
"2008","SCH","SEG47",FALSE,"no",179.761904761905,0,0,"normal",0.109333140250525,0,0,0.0364443800835083
"2008","SCH","SEG48",FALSE,"no",103.507109004739,1,0,"normal",0.0629541463789592,0,0.25,0.104318048792986
"2008","SCH","SEG49",FALSE,"no",316.049382716049,0,0,"normal",0.192224662574383,0,0,0.0640748875247944
"2008","SCH","SEG50",FALSE,"yes",80.6570302233903,0,0,"low",0.049056480622437,0,0,0.016352160207479
"2009","ALB","AEG1",TRUE,"yes",0,2,40,NA,0,0.092378752886836,0.5,0.197459584295612
"2009","ALB","AEG2",TRUE,"yes",0,3,298,NA,0,0.688221709006928,0.75,0.479407236335643
"2009","ALB","AEG3",TRUE,"yes",0,2,64.6,NA,0,0.14919168591224,0.5,0.216397228637413
"2009","ALB","AEG4",TRUE,"yes",57.4031890660592,1,35,"low",0.0349132422094632,0.0808314087759815,0.25,0.121914883661815
"2009","ALB","AEG5",TRUE,"yes",63.2352941176471,1,45,"low",0.0384603917593393,0.103926096997691,0.25,0.130795496252343
"2009","ALB","AEG6",TRUE,"yes",186.15625,1,45,"normal",0.113222250380132,0.103926096997691,0.25,0.155716115792607
"2009","ALB","AEG46",FALSE,"yes",458.823529411765,0,0,"normal",0.279061447184043,0,0,0.093020482394681
"2009","ALB","AEG47",FALSE,"no",54.6875,0,0,"low",0.0332615306639634,0,0,0.0110871768879878
"2009","ALB","AEG48",FALSE,"no",57.2916666666667,0,0,"low",0.0348454130765331,0,0,0.0116151376921777
"2009","ALB","AEG49",FALSE,"yes",153.153153153153,0,0,"normal",0.0931494089122064,0,0,0.0310498029707355
"2009","ALB","AEG50",FALSE,"no",0,2,99,NA,0,0.228637413394919,0.5,0.242879137798306
"2009","HAI","HEG1",TRUE,"yes",0,3,238.36,NA,0,0.550484988452656,0.75,0.433494996150885
"2009","HAI","HEG2",TRUE,"yes",30.2571860816944,3,162,"low",0.0184027487572393,0.374133949191686,0.75,0.380845565982975
"2009","HAI","HEG3",TRUE,"yes",30.2571860816944,3,162,"low",0.0184027487572393,0.374133949191686,0.75,0.380845565982975
"2009","HAI","HEG4",TRUE,"yes",124.505928853755,1,108,"normal",0.0757258563732923,0.249422632794457,0.25,0.191716163055917
"2009","HAI","HEG5",TRUE,"yes",121.637426900585,2,120,"normal",0.073981202372378,0.277136258660508,0.5,0.283705820344295
